client_id,cutoff_date,target_next_recurring_merchant,llm_confidence
U008211,2026-01-01,gym,0.78
U008212,2026-01-01,mobile,0.76
U008213,2026-01-01,music,0.62
U008214,2026-01-01,music,0.68
U008215,2026-01-01,gym,0.44
U008216,2026-01-01,music,0.51
U008217,2026-01-01,mobile,0.67
U008218,2026-01-01,gym,0.72
U008219,2026-01-01,software,0.62
U008220,2026-01-01,music,0.75
U008221,2026-01-01,insurance,0.5700000000000001
U008222,2026-01-01,none,0.72
U008223,2026-01-01,gym,0.72
U008224,2026-01-01,insurance,0.78
U008225,2026-01-01,gym,0.72
U008226,2026-01-01,insurance,0.72
U008227,2026-01-01,mobile,0.56
U008228,2026-01-01,software,0.51
U008229,2026-01-01,music,0.51
U008230,2026-01-01,music,0.53
U008231,2026-01-01,software,0.68
U008232,2026-01-01,gym,0.49
U008233,2026-01-01,none,0.62
U008234,2026-01-01,cloud,0.65
U008235,2026-01-01,insurance,0.58
U008236,2026-01-01,insurance,0.88
U008237,2026-01-01,gym,0.78
U008238,2026-01-01,music,0.84
U008239,2026-01-01,mobile,0.54
U008240,2026-01-01,gym,0.62
U008241,2026-01-01,software,0.76
U008242,2026-01-01,insurance,0.62
U008243,2026-01-01,music,0.8200000000000001
U008244,2026-01-01,cloud,0.53
U008245,2026-01-01,none,0.56
U008246,2026-01-01,streaming,0.8200000000000001
U008247,2026-01-01,software,0.78
U008248,2026-01-01,gym,0.46
U008249,2026-01-01,gym,0.72
U008250,2026-01-01,streaming,0.78
U008251,2026-01-01,mobile,0.58
U008252,2026-01-01,gym,0.65
U008253,2026-01-01,cloud,0.68
U008254,2026-01-01,gym,0.76
U008255,2026-01-01,gym,0.76
U008256,2026-01-01,insurance,0.53
U008257,2026-01-01,mobile,0.79
U008258,2026-01-01,mobile,0.56
U008259,2026-01-01,none,0.78
U008260,2026-01-01,software,0.62
U008261,2026-01-01,cloud,0.68
U008262,2026-01-01,insurance,0.6900000000000001
U008263,2026-01-01,mobile,0.56
U008264,2026-01-01,none,0.7000000000000001
U008265,2026-01-01,music,0.68
U008266,2026-01-01,none,0.56
U008267,2026-01-01,insurance,0.59
U008268,2026-01-01,none,0.68
U008269,2026-01-01,software,0.5700000000000001
U008270,2026-01-01,insurance,0.5700000000000001
U008271,2026-01-01,mobile,0.8200000000000001
U008272,2026-01-01,insurance,0.68
U008273,2026-01-01,none,0.7000000000000001
U008274,2026-01-01,mobile,0.88
U008275,2026-01-01,software,0.6900000000000001
U008276,2026-01-01,streaming,0.67
U008277,2026-01-01,music,0.68
U008278,2026-01-01,insurance,0.76
U008279,2026-01-01,cloud,0.68
U008280,2026-01-01,gym,0.66
U008281,2026-01-01,mobile,0.62
U008282,2026-01-01,streaming,0.65
U008283,2026-01-01,streaming,0.78
U008284,2026-01-01,cloud,0.84
U008285,2026-01-01,streaming,0.72
U008286,2026-01-01,cloud,0.77
U008287,2026-01-01,gym,0.58
U008288,2026-01-01,cloud,0.62
U008289,2026-01-01,insurance,0.62
U008290,2026-01-01,gym,0.46
U008291,2026-01-01,none,0.67
U008292,2026-01-01,gym,0.58
U008293,2026-01-01,cloud,0.55
U008294,2026-01-01,none,0.78
U008295,2026-01-01,cloud,0.58
U008296,2026-01-01,streaming,0.72
U008297,2026-01-01,none,0.62
U008298,2026-01-01,gym,0.87
U008299,2026-01-01,cloud,0.56
U008300,2026-01-01,software,0.52
U008301,2026-01-01,cloud,0.58
U008302,2026-01-01,gym,0.66
U008303,2026-01-01,streaming,0.68
U008304,2026-01-01,insurance,0.65
U008305,2026-01-01,software,0.56
U008306,2026-01-01,streaming,0.62
U008307,2026-01-01,music,0.78
U008308,2026-01-01,none,0.65
U008309,2026-01-01,music,0.65
U008310,2026-01-01,mobile,0.58
U008311,2026-01-01,none,0.8200000000000001
U008312,2026-01-01,gym,0.88
U008313,2026-01-01,software,0.67
U008314,2026-01-01,insurance,0.68
U008315,2026-01-01,insurance,0.68
U008316,2026-01-01,mobile,0.5700000000000001
U008317,2026-01-01,none,0.62
U008318,2026-01-01,none,0.58
U008319,2026-01-01,software,0.62
U008320,2026-01-01,none,0.78
U008321,2026-01-01,cloud,0.65
U008322,2026-01-01,cloud,0.58
U008323,2026-01-01,streaming,0.78
U008324,2026-01-01,software,0.68
U008325,2026-01-01,none,0.65
U008326,2026-01-01,mobile,0.78
U008327,2026-01-01,none,0.68
U008328,2026-01-01,software,0.78
U008329,2026-01-01,mobile,0.52
U008330,2026-01-01,software,0.74
U008331,2026-01-01,music,0.56
U008332,2026-01-01,streaming,0.58
U008333,2026-01-01,mobile,0.63
U008334,2026-01-01,gym,0.62
U008335,2026-01-01,software,0.76
U008336,2026-01-01,insurance,0.68
U008337,2026-01-01,insurance,0.66
U008338,2026-01-01,insurance,0.8200000000000001
U008339,2026-01-01,none,0.62
U008340,2026-01-01,streaming,0.72
U008341,2026-01-01,none,0.68
U008342,2026-01-01,software,0.72
U008343,2026-01-01,software,0.6900000000000001
U008344,2026-01-01,streaming,0.85
U008345,2026-01-01,insurance,0.66
U008346,2026-01-01,software,0.78
U008347,2026-01-01,insurance,0.5700000000000001
U008348,2026-01-01,gym,0.65
U008349,2026-01-01,insurance,0.68
U008350,2026-01-01,none,0.9
U008351,2026-01-01,streaming,0.85
U008352,2026-01-01,music,0.75
U008353,2026-01-01,mobile,0.75
U008354,2026-01-01,gym,0.85
U008355,2026-01-01,cloud,0.85
U008356,2026-01-01,cloud,0.75
U008357,2026-01-01,cloud,0.85
U008358,2026-01-01,music,0.75
U008359,2026-01-01,mobile,0.75
U008360,2026-01-01,cloud,0.75
U008361,2026-01-01,mobile,0.75
U008362,2026-01-01,music,0.75
U008363,2026-01-01,cloud,0.85
U008364,2026-01-01,none,0.9
U008365,2026-01-01,mobile,0.85
U008366,2026-01-01,none,0.9
U008367,2026-01-01,cloud,0.85
U008368,2026-01-01,gym,0.75
U008369,2026-01-01,insurance,0.85
U008370,2026-01-01,none,0.9
U008371,2026-01-01,gym,0.7000000000000001
U008372,2026-01-01,gym,0.7000000000000001
U008373,2026-01-01,none,0.7000000000000001
U008374,2026-01-01,mobile,0.7000000000000001
U008375,2026-01-01,none,0.9
U008376,2026-01-01,cloud,0.85
U008377,2026-01-01,none,0.9
U008378,2026-01-01,music,0.85
U008379,2026-01-01,cloud,0.85
U008380,2026-01-01,insurance,0.85
U008381,2026-01-01,mobile,0.9
U008382,2026-01-01,music,0.85
U008383,2026-01-01,insurance,0.85
U008384,2026-01-01,none,0.9
U008385,2026-01-01,software,0.85
U008386,2026-01-01,gym,0.85
U008387,2026-01-01,none,0.9
U008388,2026-01-01,mobile,0.7000000000000001
U008389,2026-01-01,software,0.85
U008390,2026-01-01,mobile,0.85
U008391,2026-01-01,cloud,0.85
U008392,2026-01-01,streaming,0.75
U008393,2026-01-01,gym,0.7000000000000001
U008394,2026-01-01,insurance,0.9
U008395,2026-01-01,music,0.85
U008396,2026-01-01,mobile,0.85
U008397,2026-01-01,streaming,0.85
U008398,2026-01-01,insurance,0.85
U008399,2026-01-01,streaming,0.85
U008400,2026-01-01,mobile,0.85
U008401,2026-01-01,none,0.9
U008402,2026-01-01,insurance,0.9
U008403,2026-01-01,streaming,0.85
U008404,2026-01-01,gym,0.85
U008405,2026-01-01,cloud,0.7000000000000001
U008406,2026-01-01,cloud,0.8
U008407,2026-01-01,music,0.85
U008408,2026-01-01,gym,0.85
U008409,2026-01-01,gym,0.85
U008410,2026-01-01,cloud,0.75
U008411,2026-01-01,none,0.7000000000000001
U008412,2026-01-01,gym,0.85
U008413,2026-01-01,cloud,0.85
U008414,2026-01-01,gym,0.85
U008415,2026-01-01,software,0.85
U008416,2026-01-01,insurance,0.85
U008417,2026-01-01,insurance,0.9
U008418,2026-01-01,streaming,0.85
U008419,2026-01-01,insurance,0.85
U008420,2026-01-01,software,0.85
U008421,2026-01-01,streaming,0.85
U008422,2026-01-01,streaming,0.85
U008423,2026-01-01,mobile,0.85
U008424,2026-01-01,insurance,0.85
U008425,2026-01-01,streaming,0.7000000000000001
U008426,2026-01-01,none,0.9
U008427,2026-01-01,streaming,0.85
U008428,2026-01-01,music,0.85
U008429,2026-01-01,gym,0.85
U008430,2026-01-01,none,0.9
U008431,2026-01-01,mobile,0.85
U008432,2026-01-01,music,0.75
U008433,2026-01-01,insurance,0.7000000000000001
U008434,2026-01-01,gym,0.85
U008435,2026-01-01,cloud,0.85
U008436,2026-01-01,software,0.75
U008437,2026-01-01,streaming,0.75
U008438,2026-01-01,gym,0.85
U008439,2026-01-01,insurance,0.85
U008440,2026-01-01,software,0.85
U008441,2026-01-01,mobile,0.7000000000000001
U008442,2026-01-01,gym,0.85
U008443,2026-01-01,software,0.75
U008444,2026-01-01,streaming,0.85
U008445,2026-01-01,streaming,0.85
U008446,2026-01-01,none,0.7000000000000001
U008447,2026-01-01,software,0.85
U008448,2026-01-01,music,0.85
U008449,2026-01-01,streaming,0.75
U008450,2026-01-01,mobile,0.85
U008451,2026-01-01,mobile,0.85
U008452,2026-01-01,streaming,0.85
U008453,2026-01-01,music,0.85
U008454,2026-01-01,gym,0.85
U008455,2026-01-01,insurance,0.85
U008456,2026-01-01,none,0.9
U008457,2026-01-01,insurance,0.85
U008458,2026-01-01,gym,0.85
U008459,2026-01-01,software,0.75
U008460,2026-01-01,cloud,0.85
U008461,2026-01-01,cloud,0.7000000000000001
U008462,2026-01-01,software,0.85
U008463,2026-01-01,software,0.75
U008464,2026-01-01,gym,0.85
U008465,2026-01-01,mobile,0.85
U008466,2026-01-01,insurance,0.85
U008467,2026-01-01,cloud,0.85
U008468,2026-01-01,mobile,0.85
U008469,2026-01-01,music,0.85
U008470,2026-01-01,software,0.85
U008471,2026-01-01,software,0.85
U008472,2026-01-01,gym,0.75
U008473,2026-01-01,gym,0.85
U008474,2026-01-01,mobile,0.85
U008475,2026-01-01,gym,0.75
U008476,2026-01-01,mobile,0.85
U008477,2026-01-01,music,0.75
U008478,2026-01-01,gym,0.85
U008479,2026-01-01,cloud,0.75
U008480,2026-01-01,streaming,0.85
U008481,2026-01-01,music,0.85
U008482,2026-01-01,insurance,0.85
U008483,2026-01-01,insurance,0.75
U008484,2026-01-01,music,0.85
U008485,2026-01-01,software,0.85
U008486,2026-01-01,software,0.85
U008487,2026-01-01,mobile,0.85
U008488,2026-01-01,software,0.7000000000000001
U008489,2026-01-01,none,0.9
U008490,2026-01-01,gym,0.85
U008491,2026-01-01,none,0.9
U008492,2026-01-01,music,0.85
U008493,2026-01-01,gym,0.85
U008494,2026-01-01,none,0.9
U008495,2026-01-01,music,0.85
U008496,2026-01-01,mobile,0.85
U008497,2026-01-01,software,0.75
U008498,2026-01-01,none,0.7000000000000001
U008499,2026-01-01,software,0.8
U008500,2026-01-01,insurance,0.85
U008501,2026-01-01,music,0.85
U008502,2026-01-01,cloud,0.7000000000000001
U008503,2026-01-01,none,0.9
U008504,2026-01-01,insurance,0.85
U008505,2026-01-01,insurance,0.85
U008506,2026-01-01,streaming,0.85
U008507,2026-01-01,software,0.85
U008508,2026-01-01,software,0.75
U008509,2026-01-01,none,0.9
U008510,2026-01-01,insurance,0.85
U008511,2026-01-01,gym,0.85
U008512,2026-01-01,cloud,0.75
U008513,2026-01-01,cloud,0.85
U008514,2026-01-01,music,0.75
U008515,2026-01-01,software,0.75
U008516,2026-01-01,software,0.85
U008517,2026-01-01,cloud,0.85
U008518,2026-01-01,gym,0.85
U008519,2026-01-01,insurance,0.85
U008520,2026-01-01,software,0.85
U008521,2026-01-01,gym,0.75
U008522,2026-01-01,none,0.9
U008523,2026-01-01,none,0.9
U008524,2026-01-01,cloud,0.85
U008525,2026-01-01,cloud,0.6000000000000001
U008526,2026-01-01,insurance,0.75
U008527,2026-01-01,none,0.9
U008528,2026-01-01,streaming,0.75
U008529,2026-01-01,insurance,0.85
U008530,2026-01-01,software,0.7000000000000001
U008531,2026-01-01,cloud,0.85
U008532,2026-01-01,insurance,0.9
U008533,2026-01-01,software,0.85
U008534,2026-01-01,software,0.85
U008535,2026-01-01,none,0.9
U008536,2026-01-01,insurance,0.85
U008537,2026-01-01,music,0.85
U008538,2026-01-01,streaming,0.85
U008539,2026-01-01,mobile,0.75
U008540,2026-01-01,gym,0.85
U008541,2026-01-01,streaming,0.85
U008542,2026-01-01,software,0.85
U008543,2026-01-01,none,0.9
U008544,2026-01-01,mobile,0.85
U008545,2026-01-01,cloud,0.85
U008546,2026-01-01,music,0.7000000000000001
U008547,2026-01-01,gym,0.75
U008548,2026-01-01,music,0.75
U008549,2026-01-01,music,0.75
U008550,2026-01-01,streaming,0.85
U008551,2026-01-01,insurance,0.85
U008552,2026-01-01,software,0.75
U008553,2026-01-01,software,0.85
U008554,2026-01-01,none,0.9
U008555,2026-01-01,cloud,0.7000000000000001
U008556,2026-01-01,insurance,0.85
U008557,2026-01-01,streaming,0.85
U008558,2026-01-01,music,0.7000000000000001
U008559,2026-01-01,cloud,0.85
U008560,2026-01-01,music,0.85
U008561,2026-01-01,cloud,0.85
U008562,2026-01-01,insurance,0.85
U008563,2026-01-01,cloud,0.75
U008564,2026-01-01,mobile,0.85
U008565,2026-01-01,insurance,0.85
U008566,2026-01-01,none,0.85
U008567,2026-01-01,mobile,0.85
U008568,2026-01-01,software,0.85
U008569,2026-01-01,software,0.75
U008570,2026-01-01,cloud,0.75
U008571,2026-01-01,streaming,0.85
U008572,2026-01-01,none,0.9
U008573,2026-01-01,mobile,0.75
U008574,2026-01-01,software,0.75
U008575,2026-01-01,gym,0.7000000000000001
U008576,2026-01-01,music,0.75
U008577,2026-01-01,mobile,0.85
U008578,2026-01-01,cloud,0.85
U008579,2026-01-01,cloud,0.85
U008580,2026-01-01,insurance,0.85
U008581,2026-01-01,software,0.85
U008582,2026-01-01,gym,0.85
U008583,2026-01-01,software,0.85
U008584,2026-01-01,none,0.9
U008585,2026-01-01,software,0.85
U008586,2026-01-01,software,0.75
U008587,2026-01-01,streaming,0.85
U008588,2026-01-01,streaming,0.75
U008589,2026-01-01,streaming,0.85
U008590,2026-01-01,mobile,0.75
U008591,2026-01-01,none,0.6000000000000001
U008592,2026-01-01,none,0.9
U008593,2026-01-01,insurance,0.85
U008594,2026-01-01,insurance,0.75
U008595,2026-01-01,insurance,0.7000000000000001
U008596,2026-01-01,cloud,0.85
U008597,2026-01-01,software,0.7000000000000001
U008598,2026-01-01,streaming,0.75
U008599,2026-01-01,music,0.85
U008600,2026-01-01,cloud,0.85
U008601,2026-01-01,streaming,0.75
U008602,2026-01-01,software,0.85
U008603,2026-01-01,mobile,0.75
U008604,2026-01-01,gym,0.85
U008605,2026-01-01,mobile,0.85
U008606,2026-01-01,insurance,0.7000000000000001
U008607,2026-01-01,mobile,0.75
U008608,2026-01-01,mobile,0.75
U008609,2026-01-01,cloud,0.85
U008610,2026-01-01,cloud,0.85
U008611,2026-01-01,cloud,0.85
U008612,2026-01-01,streaming,0.85
U008613,2026-01-01,music,0.7000000000000001
U008614,2026-01-01,music,0.7000000000000001
U008615,2026-01-01,music,0.7000000000000001
U008616,2026-01-01,software,0.75
U008617,2026-01-01,music,0.85
U008618,2026-01-01,mobile,0.85
U008619,2026-01-01,gym,0.85
U008620,2026-01-01,music,0.85
U008621,2026-01-01,cloud,0.9
U008622,2026-01-01,streaming,0.75
U008623,2026-01-01,music,0.75
U008624,2026-01-01,insurance,0.85
U008625,2026-01-01,streaming,0.85
U008626,2026-01-01,mobile,0.85
U008627,2026-01-01,none,0.9
U008628,2026-01-01,mobile,0.85
U008629,2026-01-01,insurance,0.85
U008630,2026-01-01,cloud,0.85
U008631,2026-01-01,cloud,0.85
U008632,2026-01-01,mobile,0.85
U008633,2026-01-01,gym,0.85
U008634,2026-01-01,insurance,0.85
U008635,2026-01-01,mobile,0.85
U008636,2026-01-01,none,0.9
U008637,2026-01-01,insurance,0.75
U008638,2026-01-01,cloud,0.85
U008639,2026-01-01,mobile,0.85
U008640,2026-01-01,mobile,0.7000000000000001
U008641,2026-01-01,cloud,0.75
U008642,2026-01-01,cloud,0.75
U008643,2026-01-01,software,0.75
U008644,2026-01-01,none,0.9
U008645,2026-01-01,none,0.9
U008646,2026-01-01,mobile,0.85
U008647,2026-01-01,gym,0.85
U008648,2026-01-01,cloud,0.7000000000000001
U008649,2026-01-01,streaming,0.85
U008650,2026-01-01,cloud,0.85
U008651,2026-01-01,software,0.8
U008652,2026-01-01,software,0.85
U008653,2026-01-01,mobile,0.7000000000000001
U008654,2026-01-01,gym,0.85
U008655,2026-01-01,gym,0.85
U008656,2026-01-01,software,0.85
U008657,2026-01-01,mobile,0.75
U008658,2026-01-01,insurance,0.75
U008659,2026-01-01,music,0.85
U008660,2026-01-01,software,0.75
U008661,2026-01-01,software,0.75
U008662,2026-01-01,insurance,0.75
U008663,2026-01-01,insurance,0.75
U008664,2026-01-01,music,0.85
U008665,2026-01-01,software,0.7000000000000001
U008666,2026-01-01,streaming,0.85
U008667,2026-01-01,cloud,0.85
U008668,2026-01-01,gym,0.85
U008669,2026-01-01,mobile,0.85
U008670,2026-01-01,none,0.9
U008671,2026-01-01,none,0.9
U008672,2026-01-01,cloud,0.85
U008673,2026-01-01,none,0.9
U008674,2026-01-01,cloud,0.75
U008675,2026-01-01,gym,0.75
U008676,2026-01-01,software,0.7000000000000001
U008677,2026-01-01,gym,0.85
U008678,2026-01-01,insurance,0.75
U008679,2026-01-01,none,0.9
U008680,2026-01-01,insurance,0.75
U008681,2026-01-01,none,0.7000000000000001
U008682,2026-01-01,music,0.7000000000000001
U008683,2026-01-01,none,0.9
U008684,2026-01-01,insurance,0.9
U008685,2026-01-01,music,0.85
U008686,2026-01-01,cloud,0.85
U008687,2026-01-01,streaming,0.85
U008688,2026-01-01,none,0.9
U008689,2026-01-01,software,0.85
U008690,2026-01-01,software,0.75
U008691,2026-01-01,insurance,0.85
U008692,2026-01-01,software,0.85
U008693,2026-01-01,music,0.85
U008694,2026-01-01,insurance,0.85
U008695,2026-01-01,music,0.85
U008696,2026-01-01,none,0.9
U008697,2026-01-01,software,0.85
U008698,2026-01-01,cloud,0.75
U008699,2026-01-01,streaming,0.85
U008700,2026-01-01,insurance,0.85
U008701,2026-01-01,streaming,0.85
U008702,2026-01-01,cloud,0.85
U008703,2026-01-01,streaming,0.85
U008704,2026-01-01,software,0.85
U008705,2026-01-01,gym,0.85
U008706,2026-01-01,mobile,0.9
U008707,2026-01-01,streaming,0.85
U008708,2026-01-01,music,0.85
U008709,2026-01-01,none,0.9
U008710,2026-01-01,streaming,0.75
U008711,2026-01-01,cloud,0.75
U008712,2026-01-01,insurance,0.75
U008713,2026-01-01,music,0.85
U008714,2026-01-01,none,0.9
U008715,2026-01-01,streaming,0.85
U008716,2026-01-01,gym,0.75
U008717,2026-01-01,cloud,0.85
U008718,2026-01-01,cloud,0.85
U008719,2026-01-01,cloud,0.85
U008720,2026-01-01,software,0.7000000000000001
U008721,2026-01-01,music,0.75
U008722,2026-01-01,streaming,0.85
U008723,2026-01-01,streaming,0.75
U008724,2026-01-01,cloud,0.75
U008725,2026-01-01,streaming,0.85
U008726,2026-01-01,streaming,0.85
U008727,2026-01-01,software,0.75
U008728,2026-01-01,none,0.9
U008729,2026-01-01,software,0.75
U008730,2026-01-01,gym,0.7000000000000001
U008731,2026-01-01,music,0.7000000000000001
U008732,2026-01-01,streaming,0.85
U008733,2026-01-01,music,0.85
U008734,2026-01-01,insurance,0.85
U008735,2026-01-01,mobile,0.75
U008736,2026-01-01,software,0.75
U008737,2026-01-01,cloud,0.9
U008738,2026-01-01,gym,0.85
U008739,2026-01-01,mobile,0.85
U008740,2026-01-01,mobile,0.75
U008741,2026-01-01,gym,0.75
U008742,2026-01-01,gym,0.85
U008743,2026-01-01,gym,0.9
U008744,2026-01-01,cloud,0.85
U008745,2026-01-01,insurance,0.85
U008746,2026-01-01,music,0.85
U008747,2026-01-01,music,0.7000000000000001
U008748,2026-01-01,mobile,0.85
U008749,2026-01-01,insurance,0.85
U008750,2026-01-01,insurance,0.9
U008751,2026-01-01,mobile,0.85
U008752,2026-01-01,insurance,0.85
U008753,2026-01-01,software,0.85
U008754,2026-01-01,streaming,0.85
U008755,2026-01-01,insurance,0.85
U008756,2026-01-01,insurance,0.85
U008757,2026-01-01,mobile,0.9
U008758,2026-01-01,cloud,0.85
U008759,2026-01-01,software,0.75
U008760,2026-01-01,gym,0.9
U008761,2026-01-01,insurance,0.85
U008762,2026-01-01,gym,0.9
U008763,2026-01-01,gym,0.85
U008764,2026-01-01,music,0.85
U008765,2026-01-01,software,0.85
U008766,2026-01-01,streaming,0.7000000000000001
U008767,2026-01-01,mobile,0.75
U008768,2026-01-01,music,0.85
U008769,2026-01-01,insurance,0.75
U008770,2026-01-01,streaming,0.85
U008771,2026-01-01,mobile,0.85
U008772,2026-01-01,gym,0.85
U008773,2026-01-01,music,0.85
U008774,2026-01-01,cloud,0.7000000000000001
U008775,2026-01-01,mobile,0.85
U008776,2026-01-01,software,0.75
U008777,2026-01-01,cloud,0.85
U008778,2026-01-01,streaming,0.85
U008779,2026-01-01,cloud,0.85
U008780,2026-01-01,music,0.85
U008781,2026-01-01,none,0.9
U008782,2026-01-01,streaming,0.85
U008783,2026-01-01,insurance,0.85
U008784,2026-01-01,mobile,0.85
U008785,2026-01-01,insurance,0.85
U008786,2026-01-01,mobile,0.85
U008787,2026-01-01,software,0.85
U008788,2026-01-01,gym,0.75
U008789,2026-01-01,software,0.85
U008790,2026-01-01,cloud,0.75
U008791,2026-01-01,cloud,0.85
U008792,2026-01-01,none,0.9
U008793,2026-01-01,software,0.85
U008794,2026-01-01,insurance,0.85
U008795,2026-01-01,mobile,0.85
U008796,2026-01-01,none,0.9
U008797,2026-01-01,software,0.85
U008798,2026-01-01,cloud,0.85
U008799,2026-01-01,insurance,0.85
U008800,2026-01-01,insurance,0.85
U008801,2026-01-01,gym,0.85
U008802,2026-01-01,music,0.85
U008803,2026-01-01,mobile,0.85
U008804,2026-01-01,insurance,0.85
U008805,2026-01-01,software,0.85
U008806,2026-01-01,none,0.9
U008807,2026-01-01,gym,0.75
U008808,2026-01-01,software,0.75
U008809,2026-01-01,none,0.9
U008810,2026-01-01,mobile,0.85
U008811,2026-01-01,gym,0.85
U008812,2026-01-01,insurance,0.85
U008813,2026-01-01,streaming,0.85
U008814,2026-01-01,none,0.9
U008815,2026-01-01,mobile,0.85
U008816,2026-01-01,gym,0.85
U008817,2026-01-01,gym,0.85
U008818,2026-01-01,none,0.9
U008819,2026-01-01,streaming,0.85
U008820,2026-01-01,none,0.8
U008821,2026-01-01,cloud,0.75
U008822,2026-01-01,mobile,0.7000000000000001
U008823,2026-01-01,cloud,0.7000000000000001
U008824,2026-01-01,streaming,0.85
U008825,2026-01-01,music,0.7000000000000001
U008826,2026-01-01,mobile,0.85
U008827,2026-01-01,cloud,0.85
U008828,2026-01-01,none,0.6000000000000001
U008829,2026-01-01,mobile,0.85
U008830,2026-01-01,none,0.8
U008831,2026-01-01,gym,0.7000000000000001
U008832,2026-01-01,software,0.75
U008833,2026-01-01,streaming,0.85
U008834,2026-01-01,software,0.85
U008835,2026-01-01,mobile,0.9
U008836,2026-01-01,insurance,0.85
U008837,2026-01-01,streaming,0.85
U008838,2026-01-01,software,0.85
U008839,2026-01-01,software,0.75
U008840,2026-01-01,mobile,0.85
U008841,2026-01-01,gym,0.85
U008842,2026-01-01,music,0.7000000000000001
