client_id,cutoff_date,target_next_recurring_merchant,confidence,label_unsup,label_chatgpt,label_trainonly,conf_unsup,conf_chatgpt,conf_trainonly,n_sources_agree
U008977,2026-01-01,music,0.9999,music,music,music,0.3391,0.85,0.8688,3
U008978,2026-01-01,streaming,0.9965,none,streaming,streaming,0.3125,0.75,0.7744,2
U008979,2026-01-01,gym,0.9996,gym,gym,gym,1.0,0.85,0.8682,3
U008980,2026-01-01,none,0.6107,none,software,none,0.6854,0.75,0.7694,2
U008981,2026-01-01,insurance,0.9365,insurance,insurance,none,0.3699,0.85,0.975,2
U008982,2026-01-01,music,0.9999,music,music,music,0.4931,0.85,0.6792,3
U008983,2026-01-01,none,0.9872,none,none,none,0.8333,0.9,0.9763,3
U008984,2026-01-01,music,0.9971,mobile,music,music,0.6804,0.7000000000000001,0.4445,2
U008985,2026-01-01,music,0.9999,music,music,music,0.287,0.85,0.6289,3
U008986,2026-01-01,music,0.9999,music,music,music,0.5,0.8,0.5811,3
U008987,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.5826,0.85,0.5469,3
U008988,2026-01-01,cloud,0.9924,insurance,cloud,cloud,0.3537,0.85,0.4523,2
U008989,2026-01-01,streaming,0.9475,streaming,streaming,none,0.75,0.7000000000000001,0.974,2
U008990,2026-01-01,software,0.9973,none,software,software,0.5096,0.85,0.4583,2
U008991,2026-01-01,insurance,0.9977,none,insurance,insurance,0.4832,0.85,0.7651,2
U008992,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.431,0.85,0.9075,3
U008993,2026-01-01,streaming,0.995,insurance,streaming,streaming,0.3178,0.7000000000000001,0.5638,2
U008994,2026-01-01,cloud,0.9964,none,cloud,cloud,0.353,0.75,0.4994,2
U008995,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.5,0.85,0.8865,3
U008996,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.6881,0.85,0.6135,3
U008997,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.281,0.85,0.4773,3
U008998,2026-01-01,cloud,0.9964,none,cloud,cloud,0.4031,0.85,0.6061,2
U008999,2026-01-01,none,0.8525,none,mobile,none,0.5109,0.75,0.7966,2
U009000,2026-01-01,mobile,0.989,insurance,mobile,mobile,0.3739,0.75,0.508,2
U009001,2026-01-01,software,0.9973,none,software,software,0.4427,0.85,0.8725,2
U009002,2026-01-01,cloud,0.9695,cloud,cloud,mobile,0.6087,0.7000000000000001,0.5249,2
U009003,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.5412,0.85,0.8657,3
U009004,2026-01-01,software,0.9973,none,software,software,0.4639,0.8,0.7052,2
U009005,2026-01-01,none,0.4442,music,mobile,none,0.3422,0.7000000000000001,0.8613,1
U009006,2026-01-01,cloud,0.9999,cloud,cloud,cloud,1.0,0.85,0.7054,3
U009007,2026-01-01,software,0.9937,music,software,software,0.4085,0.85,0.6431,2
U009008,2026-01-01,streaming,0.9998,streaming,streaming,streaming,1.0,0.85,0.9038,3
U009009,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.5548,0.85,0.8101,3
U009010,2026-01-01,cloud,0.9964,none,cloud,cloud,0.6064,0.85,0.5485,2
U009011,2026-01-01,software,0.9951,streaming,software,software,0.3753,0.85,0.6301,2
U009012,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9702,3
U009013,2026-01-01,insurance,0.9365,insurance,insurance,none,0.5311,0.75,0.8603,2
U009014,2026-01-01,music,0.9999,music,music,music,0.6828,0.85,0.5923,3
U009015,2026-01-01,music,0.9687,music,music,none,0.4525,0.85,0.7389,2
U009016,2026-01-01,gym,0.9996,gym,gym,gym,1.0,0.85,0.8117,3
U009017,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.4765,0.85,0.6709,3
U009018,2026-01-01,streaming,0.961,streaming,mobile,streaming,0.3221,0.85,0.5436,2
U009019,2026-01-01,software,0.9973,none,software,software,0.3976,0.75,0.5496,2
U009020,2026-01-01,music,0.728,mobile,music,none,0.4078,0.7000000000000001,0.6573,1
U009021,2026-01-01,software,0.9973,none,software,software,0.534,0.85,0.7458,2
U009022,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.441,0.9,0.7731,3
U009023,2026-01-01,none,0.7149,none,music,none,0.282,0.75,0.7668,2
U009024,2026-01-01,software,0.4804,none,software,mobile,0.3271,0.7000000000000001,0.3623,1
U009025,2026-01-01,gym,0.9811,software,gym,gym,0.3153,0.75,0.6733,2
U009026,2026-01-01,insurance,0.9242,insurance,music,insurance,0.269,0.75,0.3932,2
U009027,2026-01-01,gym,0.9891,cloud,gym,gym,0.4786,0.85,0.563,2
U009028,2026-01-01,software,0.975,cloud,software,software,0.5513,0.85,0.4848,2
U009029,2026-01-01,none,0.4059,cloud,gym,none,0.3433,0.75,0.9579,1
U009030,2026-01-01,insurance,0.9977,none,insurance,insurance,0.5333,0.85,0.2927,2
U009031,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.3663,0.85,0.5112,3
U009032,2026-01-01,none,0.8193,none,gym,none,0.3581,0.85,0.8606,2
U009033,2026-01-01,streaming,0.961,streaming,mobile,streaming,0.3791,0.85,0.447,2
U009034,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.2667,0.85,0.6325,3
U009035,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.2613,0.85,0.4736,3
U009036,2026-01-01,gym,0.99,none,gym,gym,0.523,0.85,0.7667,2
U009037,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.887,3
U009038,2026-01-01,cloud,0.4832,music,cloud,none,0.277,0.85,0.9722,1
U009039,2026-01-01,gym,0.5863,music,gym,streaming,0.3787,0.75,0.4425,1
U009040,2026-01-01,streaming,0.9475,streaming,streaming,none,0.4277,0.6000000000000001,0.9736,2
U009041,2026-01-01,software,0.9937,music,software,software,0.3153,0.85,0.6401,2
U009042,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.4294,0.9,0.712,3
U009043,2026-01-01,software,0.9996,software,software,software,0.5675,0.85,0.6205,3
U009044,2026-01-01,insurance,0.9998,insurance,insurance,insurance,1.0,0.9,0.8728,3
U009045,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.7443,0.85,0.8029,3
U009046,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3711,0.9,0.8243,3
U009047,2026-01-01,streaming,0.9949,music,streaming,streaming,0.3531,0.85,0.6184,2
U009048,2026-01-01,cloud,0.9956,music,cloud,cloud,0.3963,0.85,0.6031,2
U009049,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.3581,0.85,0.7352,3
U009050,2026-01-01,software,0.9951,streaming,software,software,0.3318,0.85,0.5197,2
U009051,2026-01-01,software,0.9973,none,software,software,1.0,0.9,0.8653,2
U009052,2026-01-01,streaming,0.961,streaming,mobile,streaming,0.4511,0.75,0.7731,2
U009053,2026-01-01,none,0.8525,none,mobile,none,0.5199,0.7000000000000001,0.9915,2
U009054,2026-01-01,none,0.8789,cloud,none,none,0.4539,0.9,0.9301,2
U009055,2026-01-01,software,0.9971,gym,software,software,0.2533,0.85,0.5912,2
U009056,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3554,0.85,0.6287,3
U009057,2026-01-01,none,0.8561,music,none,none,0.397,0.9,0.7927,2
U009058,2026-01-01,cloud,0.9999,cloud,cloud,cloud,1.0,0.85,0.9024,3
U009059,2026-01-01,streaming,0.9962,gym,streaming,streaming,0.6937,0.75,0.6387,2
U009060,2026-01-01,none,0.8561,music,none,none,0.4633,0.9,0.7573,2
U009061,2026-01-01,none,0.6107,none,software,none,0.4427,0.75,0.9995,2
U009062,2026-01-01,gym,0.9996,gym,gym,gym,0.2743,0.85,0.6351,3
U009063,2026-01-01,cloud,0.4832,music,cloud,none,0.2412,0.85,0.7253,1
U009064,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.3462,0.75,0.5111,3
U009065,2026-01-01,software,0.615,gym,software,none,0.3226,0.85,0.3401,1
U009066,2026-01-01,none,0.8193,none,gym,none,0.3794,0.85,0.4729,2
U009067,2026-01-01,music,0.9999,music,music,music,0.4524,0.85,0.7133,3
U009068,2026-01-01,streaming,0.9998,streaming,streaming,streaming,1.0,0.75,0.8625,3
U009069,2026-01-01,cloud,0.9999,cloud,cloud,cloud,1.0,0.85,0.8177,3
U009070,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.5153,0.85,0.8552,3
U009071,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.3302,0.75,0.292,3
U009072,2026-01-01,none,0.646,software,cloud,none,0.464,0.75,0.9245,1
U009073,2026-01-01,none,0.4682,mobile,software,none,0.4991,0.75,0.7919,1
U009074,2026-01-01,cloud,0.9956,music,cloud,cloud,0.3091,0.75,0.6271,2
U009075,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.4342,0.85,0.6242,3
U009076,2026-01-01,gym,0.99,none,gym,gym,0.3981,0.85,0.4691,2
U009077,2026-01-01,none,0.8343,none,cloud,none,0.5321,0.85,0.9234,2
U009078,2026-01-01,insurance,0.744,none,cloud,insurance,0.3138,0.85,0.335,1
U009079,2026-01-01,software,0.9996,software,software,software,0.8,0.85,0.9152,3
U009080,2026-01-01,none,0.9872,none,none,none,1.0,0.9,0.97,3
U009081,2026-01-01,insurance,0.5609,none,mobile,insurance,0.5822,0.75,0.3535,1
U009082,2026-01-01,cloud,0.8893,cloud,cloud,none,0.3581,0.85,0.9978,2
U009083,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.4316,0.85,0.5075,3
U009084,2026-01-01,streaming,0.8804,streaming,software,streaming,0.2664,0.75,0.3805,2
U009085,2026-01-01,none,0.666,none,streaming,none,0.2806,0.7000000000000001,1.0,2
U009086,2026-01-01,none,0.9872,none,none,none,0.2887,0.85,0.9576,3
U009087,2026-01-01,cloud,0.9964,none,cloud,cloud,0.3928,0.85,0.7067,2
U009088,2026-01-01,software,0.7475,none,mobile,software,0.4109,0.75,0.6634,1
U009089,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.5,0.85,0.8367,3
U009090,2026-01-01,gym,0.987,insurance,gym,gym,0.6416,0.85,0.5075,2
U009091,2026-01-01,gym,0.4833,none,cloud,gym,0.3967,0.85,0.5363,1
U009092,2026-01-01,insurance,0.9754,insurance,gym,insurance,0.3886,0.85,0.5726,2
U009093,2026-01-01,gym,0.9996,gym,gym,gym,0.4326,0.85,0.777,3
U009094,2026-01-01,mobile,0.9948,none,mobile,mobile,0.6498,0.85,0.5397,2
U009095,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9994,3
U009096,2026-01-01,software,0.9973,none,software,software,0.5951,0.85,0.8745,2
U009097,2026-01-01,none,0.4327,insurance,gym,none,0.4282,0.7000000000000001,0.5486,1
U009098,2026-01-01,software,0.9996,software,software,software,0.467,0.85,0.6004,3
U009099,2026-01-01,mobile,0.9948,none,mobile,mobile,0.48,0.85,0.546,2
U009100,2026-01-01,software,0.6134,none,software,music,0.5403,0.85,0.444,1
U009101,2026-01-01,streaming,0.9965,none,streaming,streaming,0.2892,0.75,0.3399,2
U009102,2026-01-01,none,0.8525,none,mobile,none,0.4007,0.7000000000000001,0.931,2
U009103,2026-01-01,mobile,0.9877,cloud,mobile,mobile,0.7622,0.85,0.7214,2
U009104,2026-01-01,software,0.97,software,none,software,0.5714,0.9,0.5857,2
U009105,2026-01-01,none,0.6112,none,insurance,none,1.0,0.75,0.8888,2
U009106,2026-01-01,insurance,0.5609,none,mobile,insurance,0.2679,0.85,0.5849,1
U009107,2026-01-01,music,0.9999,music,music,music,0.6934,0.75,0.4769,3
U009108,2026-01-01,software,0.615,gym,software,none,0.3927,0.75,0.9605,1
U009109,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.7465,0.85,0.9075,3
U009110,2026-01-01,music,0.9952,none,music,music,0.5627,0.8,0.381,2
U009111,2026-01-01,none,0.6112,none,insurance,none,0.4638,0.85,0.9906,2
U009112,2026-01-01,music,0.9999,music,music,music,1.0,0.75,0.7327,3
U009113,2026-01-01,software,0.5625,none,software,cloud,0.5292,0.75,0.3836,1
U009114,2026-01-01,gym,0.99,none,gym,gym,0.4157,0.85,0.3903,2
U009115,2026-01-01,none,0.666,none,streaming,none,0.4788,0.7000000000000001,0.9996,2
U009116,2026-01-01,none,0.9186,mobile,none,none,1.0,0.9,0.7771,2
U009117,2026-01-01,music,0.9952,none,music,music,0.2948,0.85,0.6658,2
U009118,2026-01-01,gym,0.9996,gym,gym,gym,0.3773,0.85,0.5529,3
U009119,2026-01-01,music,0.9943,insurance,music,music,0.2922,0.75,0.715,2
U009120,2026-01-01,music,0.9348,music,music,cloud,0.3675,0.85,0.4697,2
U009121,2026-01-01,music,0.7001,insurance,gym,music,0.2909,0.7000000000000001,0.4797,1
U009122,2026-01-01,cloud,0.8893,cloud,cloud,none,0.2829,0.85,0.9869,2
U009123,2026-01-01,gym,0.4753,none,none,gym,0.523,0.6000000000000001,0.5902,1
U009124,2026-01-01,gym,0.99,none,gym,gym,0.3034,0.85,0.6438,2
U009125,2026-01-01,music,0.9952,none,music,music,0.3235,0.85,0.6485,2
U009126,2026-01-01,gym,0.8344,gym,gym,none,0.3337,0.85,0.8048,2
U009127,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.7004,3
U009128,2026-01-01,none,0.6107,none,software,none,0.4409,0.7000000000000001,0.8345,2
U009129,2026-01-01,none,0.6107,none,software,none,0.3218,0.85,0.9174,2
U009130,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3438,0.85,0.6176,3
U009131,2026-01-01,gym,0.8344,gym,gym,none,0.7881,0.85,0.8703,2
U009132,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.5802,0.75,0.8325,3
U009133,2026-01-01,gym,0.4346,none,mobile,gym,0.3294,0.85,0.3982,1
U009134,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.75,0.85,0.9126,3
U009135,2026-01-01,music,0.9999,music,music,music,0.4346,0.85,0.4992,3
U009136,2026-01-01,music,0.9932,streaming,music,music,0.268,0.75,0.693,2
U009137,2026-01-01,insurance,0.744,none,cloud,insurance,0.3816,0.7000000000000001,0.3672,1
U009138,2026-01-01,music,0.9999,music,music,music,1.0,0.85,0.7285,3
U009139,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9963,3
U009140,2026-01-01,insurance,0.9962,streaming,insurance,insurance,0.4086,0.85,0.4134,2
U009141,2026-01-01,mobile,0.989,insurance,mobile,mobile,0.701,0.85,0.5728,2
U009142,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9723,3
U009143,2026-01-01,streaming,0.9008,streaming,gym,streaming,0.675,0.85,0.4983,2
U009144,2026-01-01,none,0.9872,none,none,none,0.345,0.9,0.9982,3
U009145,2026-01-01,streaming,0.698,music,none,streaming,0.5714,0.9,0.2235,1
U009146,2026-01-01,streaming,0.9475,streaming,streaming,none,0.3283,0.85,0.756,2
U009147,2026-01-01,none,0.6107,none,software,none,0.4306,0.75,0.9998,2
U009148,2026-01-01,music,0.433,insurance,cloud,music,0.2728,0.85,0.4517,1
U009149,2026-01-01,music,0.5298,gym,music,mobile,0.3456,0.7000000000000001,0.6181,1
U009150,2026-01-01,none,0.8193,none,gym,none,0.6667,0.7000000000000001,0.5094,2
U009151,2026-01-01,cloud,0.9948,software,cloud,cloud,0.4011,0.85,0.4797,2
U009152,2026-01-01,software,0.9937,music,software,software,0.4607,0.85,0.531,2
U009153,2026-01-01,none,0.8525,none,mobile,none,0.2982,0.7000000000000001,0.9954,2
U009154,2026-01-01,cloud,0.9964,none,cloud,cloud,0.332,0.7000000000000001,0.5265,2
U009155,2026-01-01,streaming,0.995,insurance,streaming,streaming,0.3522,0.85,0.3851,2
U009156,2026-01-01,cloud,0.9956,music,cloud,cloud,0.4055,0.85,0.5312,2
U009157,2026-01-01,cloud,0.9956,music,cloud,cloud,0.4334,0.85,0.4493,2
U009158,2026-01-01,cloud,0.9942,cloud,none,cloud,0.5,0.7000000000000001,0.8308,2
U009159,2026-01-01,none,0.9431,software,none,none,0.5766,0.8,0.9884,2
U009160,2026-01-01,none,0.8193,none,gym,none,0.3456,0.85,0.4876,2
U009161,2026-01-01,insurance,0.9977,none,insurance,insurance,0.3775,0.75,0.3214,2
U009162,2026-01-01,music,0.9943,insurance,music,music,0.4235,0.75,0.6213,2
U009163,2026-01-01,software,0.9996,software,software,software,0.6667,0.85,0.8765,3
U009164,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.5,0.75,0.6774,3
U009165,2026-01-01,gym,0.987,insurance,gym,gym,0.6472,0.85,0.5763,2
U009166,2026-01-01,none,0.8525,none,mobile,none,0.548,0.85,0.9956,2
U009167,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3427,0.85,0.4468,3
U009168,2026-01-01,software,0.9996,software,software,software,0.8,0.85,0.6848,3
U009169,2026-01-01,music,0.9999,music,music,music,0.3804,0.85,0.6223,3
U009170,2026-01-01,none,0.9431,software,none,none,0.4404,0.9,0.5526,2
U009171,2026-01-01,streaming,0.9965,none,streaming,streaming,0.5,0.85,0.9061,2
U009172,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9895,3
U009173,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.764,3
U009174,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.5233,0.85,0.5343,3
U009175,2026-01-01,gym,0.987,insurance,gym,gym,0.4729,0.85,0.6484,2
U009176,2026-01-01,software,0.9971,gym,software,software,0.6595,0.85,0.4159,2
U009177,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.4327,0.85,0.4759,3
U009178,2026-01-01,streaming,0.6852,none,none,streaming,1.0,0.9,0.7608,1
U009179,2026-01-01,software,0.9973,none,software,software,1.0,0.75,0.616,2
U009180,2026-01-01,streaming,0.6858,none,mobile,streaming,0.3356,0.85,0.5335,1
U009181,2026-01-01,cloud,0.9948,software,cloud,cloud,0.4651,0.85,0.5876,2
U009182,2026-01-01,streaming,0.9944,mobile,streaming,streaming,0.4203,0.85,0.526,2
U009183,2026-01-01,software,0.9996,software,software,software,0.3198,0.85,0.4338,3
U009184,2026-01-01,insurance,0.9365,insurance,insurance,none,0.3468,0.75,0.9818,2
U009185,2026-01-01,music,0.9999,music,music,music,0.3086,0.85,0.8222,3
U009186,2026-01-01,mobile,0.9892,streaming,mobile,mobile,0.4589,0.85,0.5292,2
U009187,2026-01-01,none,0.8525,none,mobile,none,0.4281,0.85,0.947,2
U009188,2026-01-01,music,0.8934,music,cloud,music,0.4049,0.75,0.4606,2
U009189,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.8451,0.9,0.8216,3
U009190,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.5313,3
U009191,2026-01-01,insurance,0.9365,insurance,insurance,none,0.399,0.85,0.9264,2
U009192,2026-01-01,insurance,0.9919,music,insurance,insurance,0.3007,0.85,0.6427,2
U009193,2026-01-01,software,0.9973,none,software,software,0.3611,0.85,0.5018,2
U009194,2026-01-01,software,0.9973,none,software,software,0.3533,0.85,0.4311,2
U009195,2026-01-01,none,0.6107,none,software,none,0.4901,0.75,0.5183,2
U009196,2026-01-01,gym,0.9996,gym,gym,gym,1.0,0.85,0.546,3
U009197,2026-01-01,mobile,0.9911,music,mobile,mobile,1.0,0.9,0.8804,2
U009198,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.4319,0.85,0.4765,3
U009199,2026-01-01,mobile,0.9756,mobile,gym,mobile,0.3319,0.75,0.6477,2
U009200,2026-01-01,streaming,0.8319,streaming,streaming,insurance,0.3225,0.75,0.482,2
U009201,2026-01-01,gym,0.4531,music,gym,none,0.2643,0.75,0.2981,1
U009202,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.7359,0.85,0.784,3
U009203,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.5463,0.85,0.6859,3
U009204,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.8682,3
U009205,2026-01-01,insurance,0.9903,software,insurance,insurance,0.3297,0.85,0.61,2
U009206,2026-01-01,none,0.8193,none,gym,none,0.3342,0.7000000000000001,0.3519,2
U009207,2026-01-01,none,0.946,gym,none,none,0.6799,0.9,0.7984,2
U009208,2026-01-01,none,0.6107,none,software,none,0.3081,0.7000000000000001,0.6462,2
U009209,2026-01-01,gym,0.988,streaming,gym,gym,0.5781,0.85,0.5036,2
U009210,2026-01-01,mobile,0.9892,streaming,mobile,mobile,0.3728,0.85,0.659,2
U009211,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.5415,0.85,0.7824,3
U009212,2026-01-01,music,0.9952,none,music,music,0.2687,0.85,0.4688,2
U009213,2026-01-01,insurance,0.9962,streaming,insurance,insurance,0.4004,0.85,0.6626,2
U009214,2026-01-01,gym,0.99,none,gym,gym,0.2949,0.85,0.392,2
U009215,2026-01-01,music,0.9999,music,music,music,0.5407,0.85,0.5919,3
U009216,2026-01-01,music,0.9728,music,gym,music,0.2378,0.75,0.3531,2
U009217,2026-01-01,music,0.9999,music,music,music,0.4945,0.85,0.5906,3
U009218,2026-01-01,gym,0.9661,gym,none,gym,0.75,0.8,0.7809,2
U009219,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.392,0.85,0.6927,3
U009220,2026-01-01,gym,0.9785,mobile,gym,gym,0.3586,0.85,0.5513,2
U009221,2026-01-01,music,0.9687,music,music,none,0.2658,0.85,0.8683,2
U009222,2026-01-01,cloud,0.9964,none,cloud,cloud,0.3894,0.85,0.522,2
U009223,2026-01-01,none,0.3814,streaming,gym,none,0.4258,0.7000000000000001,0.9995,1
U009224,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.3854,0.85,0.6077,3
U009225,2026-01-01,software,0.9971,gym,software,software,0.3415,0.85,0.8494,2
U009226,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.7036,0.85,0.6025,3
U009227,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3896,0.85,0.5099,3
U009228,2026-01-01,software,0.7831,none,music,software,0.2423,0.85,0.4023,1
U009229,2026-01-01,cloud,0.9942,cloud,none,cloud,0.5234,0.85,0.5335,2
U009230,2026-01-01,none,0.8343,none,cloud,none,0.4856,0.8,0.9991,2
U009231,2026-01-01,none,0.8343,none,cloud,none,0.5333,0.85,0.9992,2
U009232,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9031,3
U009233,2026-01-01,gym,0.99,none,gym,gym,0.3115,0.75,0.3434,2
U009234,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9753,3
U009235,2026-01-01,music,0.9999,music,music,music,0.5426,0.85,0.9138,3
U009236,2026-01-01,gym,0.987,insurance,gym,gym,0.2395,0.85,0.4871,2
U009237,2026-01-01,music,0.9952,none,music,music,1.0,0.7000000000000001,0.8458,2
U009238,2026-01-01,none,0.8525,none,mobile,none,0.5223,0.7000000000000001,0.9661,2
U009239,2026-01-01,cloud,0.8893,cloud,cloud,none,0.2732,0.85,0.9478,2
U009240,2026-01-01,music,0.9973,software,music,music,0.3371,0.85,0.4647,2
U009241,2026-01-01,insurance,0.9394,insurance,mobile,insurance,0.3579,0.85,0.3827,2
U009242,2026-01-01,music,0.9687,music,music,none,0.3812,0.85,0.9856,2
U009243,2026-01-01,insurance,0.9962,streaming,insurance,insurance,0.5705,0.9,0.8902,2
U009244,2026-01-01,software,0.9996,software,software,software,0.2824,0.85,0.5141,3
U009245,2026-01-01,music,0.9687,music,music,none,0.4506,0.75,0.9996,2
U009246,2026-01-01,none,0.8343,none,cloud,none,0.5446,0.85,0.3002,2
U009247,2026-01-01,cloud,0.9651,cloud,software,cloud,0.5472,0.85,0.589,2
U009248,2026-01-01,streaming,0.9965,none,streaming,streaming,0.2702,0.85,0.6114,2
U009249,2026-01-01,streaming,0.6404,mobile,none,streaming,0.628,0.7000000000000001,0.6022,1
U009250,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.4617,0.85,0.5167,3
U009251,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9862,3
U009252,2026-01-01,gym,0.99,none,gym,gym,0.4437,0.85,0.6554,2
U009253,2026-01-01,mobile,0.9065,mobile,mobile,gym,0.3308,0.85,0.4655,2
U009254,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.6667,0.85,0.8922,3
U009255,2026-01-01,music,0.9943,insurance,music,music,0.3497,0.75,0.3919,2
U009256,2026-01-01,insurance,0.9934,mobile,insurance,insurance,0.7218,0.85,0.7253,2
U009257,2026-01-01,cloud,0.9956,music,cloud,cloud,0.3989,0.85,0.4805,2
U009258,2026-01-01,none,0.8525,none,mobile,none,0.7014,0.75,0.8819,2
U009259,2026-01-01,gym,0.9931,music,gym,gym,0.233,0.85,0.5534,2
U009260,2026-01-01,music,0.9973,software,music,music,0.2355,0.85,0.4322,2
